fc,ds,dimension,promise,arrival,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units_from_shipment_data,cumulative_route_assignment
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r94', 'r2170', 'r7330')",18.0,"[('r94', 18)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r28', 'r94', 'r2171', 'r6671', 'r7331')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r94', 'r2171', 'r7331')",2.0,"[('r94', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.67,not_defined,0,"('r28', 'r94', 'r2172', 'r6672', 'r7332')",7.0,"[('r28', 7)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.67,not_defined,0,"('r94', 'r2172', 'r7332')",25.0,"[('r94', 25)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.69,not_defined,0,"('r28', 'r94', 'r2173', 'r6673', 'r7333')",10.0,"[('r28', 10)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.69,not_defined,0,"('r94', 'r2173', 'r7333')",38.0,"[('r94', 38)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.7,not_defined,0,"('r28', 'r94', 'r2174', 'r6674', 'r7334')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.7,not_defined,0,"('r94', 'r2174', 'r7334')",1.0,"[('r94', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.02,not_defined,0,"('r27', 'r93', 'r2019', 'r2598', 'r3148')",4.0,"[('r2019', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.02,not_defined,0,"('r93', 'r2019', 'r3148')",17.0,"[('r2019', 17)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.19,not_defined,0,"('r27', 'r93', 'r2020', 'r2599', 'r3149')",1.0,"[('r2020', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.19,not_defined,0,"('r93', 'r2020', 'r3149')",4.0,"[('r2020', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.05,not_defined,0,"('r27', 'r93', 'r2021', 'r2600', 'r3150')",1.0,"[('r2021', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.05,not_defined,0,"('r93', 'r2021', 'r3150')",4.0,"[('r2021', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.21,not_defined,0,"('r27', 'r93', 'r2022', 'r2601', 'r3151')",2.0,"[('r2022', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.21,not_defined,0,"('r93', 'r2022', 'r3151')",7.0,"[('r2022', 7)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.18,not_defined,0,"('r27', 'r93', 'r2023', 'r2602', 'r3152')",4.0,"[('r2023', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.18,not_defined,0,"('r93', 'r2023', 'r3152')",15.0,"[('r2023', 15)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.17,not_defined,0,"('r27', 'r93', 'r2024', 'r2603', 'r3153')",1.0,"[('r2024', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.17,not_defined,0,"('r93', 'r2024', 'r3153')",6.0,"[('r2024', 6)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.12,not_defined,0,"('r27', 'r93', 'r2025', 'r2604', 'r3154')",1.0,"[('r2025', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.12,not_defined,0,"('r93', 'r2025', 'r3154')",2.0,"[('r2025', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.12,not_defined,0,"('r27', 'r93', 'r2026', 'r2605', 'r3155')",3.0,"[('r2026', 3)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.12,not_defined,0,"('r93', 'r2026', 'r3155')",11.0,"[('r2026', 11)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.14,not_defined,0,"('r27', 'r93', 'r2027', 'r2606', 'r3156')",4.0,"[('r2027', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.14,not_defined,0,"('r93', 'r2027', 'r3156')",13.0,"[('r2027', 13)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.28,not_defined,0,"('r27', 'r93', 'r2028', 'r2607', 'r3157')",1.0,"[('r2028', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.28,not_defined,0,"('r93', 'r2028', 'r3157')",6.0,"[('r2028', 6)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.08,not_defined,0,"('r27', 'r93', 'r2029', 'r2608', 'r3158')",5.0,"[('r2029', 5)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.08,not_defined,0,"('r93', 'r2029', 'r3158')",17.0,"[('r2029', 17)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.22,not_defined,0,"('r27', 'r93', 'r2030', 'r2609', 'r3159')",2.0,"[('r2030', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.22,not_defined,0,"('r93', 'r2030', 'r3159')",9.0,"[('r2030', 9)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.23,not_defined,0,"('r27', 'r93', 'r2031', 'r2610', 'r3160')",1.0,"[('r2031', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.23,not_defined,0,"('r93', 'r2031', 'r3160')",5.0,"[('r2031', 5)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.28,not_defined,0,"('r27', 'r93', 'r2032', 'r2611', 'r3161')",4.0,"[('r2032', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.28,not_defined,0,"('r93', 'r2032', 'r3161')",17.0,"[('r2032', 17)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.19,not_defined,0,"('r27', 'r93', 'r2033', 'r2612', 'r3162')",1.0,"[('r2033', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.19,not_defined,0,"('r93', 'r2033', 'r3162')",3.0,"[('r2033', 3)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.21,not_defined,0,"('r27', 'r93', 'r2034', 'r2613', 'r3163')",2.0,"[('r2034', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.21,not_defined,0,"('r93', 'r2034', 'r3163')",7.0,"[('r2034', 7)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.23,not_defined,0,"('r27', 'r93', 'r2035', 'r2614', 'r3164')",1.0,"[('r2035', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.23,not_defined,0,"('r93', 'r2035', 'r3164')",2.0,"[('r2035', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.2,not_defined,0,"('r27', 'r93', 'r2036', 'r2615', 'r3165')",4.0,"[('r2036', 4)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.2,not_defined,0,"('r93', 'r2036', 'r3165')",14.0,"[('r2036', 14)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.14,not_defined,0,"('r27', 'r93', 'r2037', 'r2616', 'r3166')",3.0,"[('r2037', 3)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.14,not_defined,0,"('r93', 'r2037', 'r3166')",11.0,"[('r2037', 11)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.1,not_defined,0,"('r27', 'r93', 'r2038', 'r2617', 'r3167')",2.0,"[('r2038', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.1,not_defined,0,"('r93', 'r2038', 'r3167')",10.0,"[('r2038', 10)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.14,not_defined,0,"('r27', 'r93', 'r2039', 'r2618', 'r3168')",3.0,"[('r2039', 3)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.14,not_defined,0,"('r93', 'r2039', 'r3168')",12.0,"[('r2039', 12)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.1,not_defined,0,"('r27', 'r93', 'r2040', 'r2619', 'r3169')",1.0,"[('r2040', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.1,not_defined,0,"('r93', 'r2040', 'r3169')",2.0,"[('r2040', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.14,not_defined,0,"('r27', 'r93', 'r2041', 'r2620', 'r3170')",2.0,"[('r2041', 2)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.14,not_defined,0,"('r93', 'r2041', 'r3170')",10.0,"[('r2041', 10)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.09,not_defined,0,"('r27', 'r93', 'r2042', 'r2621', 'r3171')",1.0,"[('r2042', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.09,not_defined,0,"('r93', 'r2042', 'r3171')",5.0,"[('r2042', 5)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.1,not_defined,0,"('r27', 'r93', 'r2043', 'r2622', 'r3172')",1.0,"[('r2043', 1)]"
PSP1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.1,not_defined,0,"('r93', 'r2043', 'r3172')",5.0,"[('r2043', 5)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.68,not_defined,0,"('r2212', 'r3643', 'r5483')",1.0,"[('r3643', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.68,not_defined,0,"('r2212', 'r5483')",3.0,"[('r2212', 2), ('r5483', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.69,not_defined,0,"('r2213', 'r3644', 'r5484')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.69,not_defined,0,"('r2213', 'r5484')",2.0,"[('r2213', 1), ('r5484', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.69,not_defined,0,"('r2214', 'r3645', 'r5485')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.69,not_defined,0,"('r2214', 'r5485')",2.0,"[('r2214', 1), ('r5485', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.68,not_defined,0,"('r2215', 'r3646', 'r5486')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.68,not_defined,0,"('r2215', 'r5486')",2.0,"[('r5486', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.73,not_defined,0,"('r2216', 'r3647', 'r5487')",1.0,"[('r3647', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.73,not_defined,0,"('r2216', 'r5487')",3.0,"[('r2216', 1), ('r5487', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2217', 'r3648', 'r5488')",2.0,"[('r3648', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2217', 'r5488')",6.0,"[('r2217', 3), ('r5488', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.64,not_defined,0,"('r2218', 'r3649', 'r5489')",1.0,"[('r2218', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.64,not_defined,0,"('r2218', 'r5489')",6.0,"[('r2218', 6)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.63,not_defined,0,"('r2219', 'r3650', 'r5490')",1.0,"[('r2219', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.63,not_defined,0,"('r2219', 'r5490')",4.0,"[('r2219', 4)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.65,not_defined,0,"('r2220', 'r3651', 'r5491')",1.0,"[('r2220', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.65,not_defined,0,"('r2220', 'r5491')",3.0,"[('r2220', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.68,not_defined,0,"('r2221', 'r3652', 'r5492')",1.0,"[('r3652', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.68,not_defined,0,"('r2221', 'r5492')",2.0,"[('r2221', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.69,not_defined,0,"('r2222', 'r3653', 'r5493')",1.0,"[('r5493', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.69,not_defined,0,"('r2222', 'r5493')",3.0,"[('r2222', 2), ('r5493', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.69,not_defined,0,"('r2223', 'r3654', 'r5494')",1.0,"[('r3654', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.69,not_defined,0,"('r2223', 'r5494')",3.0,"[('r2223', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.65,not_defined,0,"('r2224', 'r3655', 'r5495')",1.0,"[('r3655', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.65,not_defined,0,"('r2224', 'r5495')",3.0,"[('r2224', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.64,not_defined,0,"('r2225', 'r3656', 'r5496')",1.0,"[('r3656', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.64,not_defined,0,"('r2225', 'r5496')",3.0,"[('r2225', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2226', 'r3657', 'r5497')",1.0,"[('r3657', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2226', 'r5497')",5.0,"[('r2226', 5)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.67,not_defined,0,"('r2227', 'r3658', 'r5498')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.67,not_defined,0,"('r2227', 'r5498')",2.0,"[('r2227', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.7,not_defined,0,"('r2228', 'r3659', 'r5499')",1.0,"[('r3659', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.7,not_defined,0,"('r2228', 'r5499')",3.0,"[('r2228', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2229', 'r3660', 'r5500')",1.0,"[('r3660', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2229', 'r5500')",5.0,"[('r2229', 2), ('r5500', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.62,not_defined,0,"('r2230', 'r3661', 'r5501')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.62,not_defined,0,"('r2230', 'r5501')",0.0,
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.54,not_defined,0,"('r2292', 'r5967', 'r6450')",1.0,"[('r2292', 1)]"
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.54,not_defined,0,"('r2292', 'r6450')",4.0,"[('r2292', 4)]"
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.56,not_defined,0,"('r2293', 'r5968', 'r6451')",0.0,
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.56,not_defined,0,"('r2293', 'r6451')",2.0,"[('r2293', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.77,not_defined,0,"('r2231', 'r3662', 'r5502')",1.0,"[('r3662', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.77,not_defined,0,"('r2231', 'r5502')",3.0,"[('r5502', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.82,not_defined,0,"('r2233', 'r3664', 'r5504')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.82,not_defined,0,"('r2233', 'r5504')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.81,not_defined,0,"('r2235', 'r3666', 'r5506')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.81,not_defined,0,"('r2235', 'r5506')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.74,not_defined,0,"('r2236', 'r3667', 'r5507')",1.0,"[('r3667', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.74,not_defined,0,"('r2236', 'r5507')",4.0,"[('r2236', 1), ('r5507', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.63,not_defined,0,"('r2237', 'r3668', 'r5508')",1.0,"[('r2237', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.63,not_defined,0,"('r2237', 'r5508')",5.0,"[('r2237', 5)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.7,not_defined,0,"('r2238', 'r3669', 'r5509')",1.0,"[('r3669', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.7,not_defined,0,"('r2238', 'r5509')",4.0,"[('r2238', 1), ('r5509', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.69,not_defined,0,"('r2239', 'r3670', 'r5510')",1.0,"[('r3670', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.69,not_defined,0,"('r2239', 'r5510')",3.0,"[('r2239', 2), ('r5510', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.7,not_defined,0,"('r2240', 'r3671', 'r5511')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.7,not_defined,0,"('r2240', 'r5511')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.71,not_defined,0,"('r2241', 'r3672', 'r5512')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.71,not_defined,0,"('r2241', 'r5512')",2.0,"[('r2241', 1), ('r5512', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.6,not_defined,0,"('r2242', 'r3673', 'r5513')",1.0,"[('r2242', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.6,not_defined,0,"('r2242', 'r5513')",3.0,"[('r2242', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.7,not_defined,0,"('r2243', 'r3674', 'r5514')",1.0,"[('r3674', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.7,not_defined,0,"('r2243', 'r5514')",5.0,"[('r2243', 2), ('r5514', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.59,not_defined,0,"('r2244', 'r3675', 'r5515')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.59,not_defined,0,"('r2244', 'r5515')",2.0,"[('r2244', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.67,not_defined,0,"('r2245', 'r3676', 'r5516')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.67,not_defined,0,"('r2245', 'r5516')",2.0,"[('r2245', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.67,not_defined,0,"('r2246', 'r3677', 'r5517')",1.0,"[('r3677', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.67,not_defined,0,"('r2246', 'r5517')",3.0,"[('r2246', 2), ('r5517', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2247', 'r3678', 'r5518')",1.0,"[('r3678', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2247', 'r5518')",2.0,"[('r2247', 1), ('r5518', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.64,not_defined,0,"('r2248', 'r3679', 'r5519')",1.0,"[('r3679', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.64,not_defined,0,"('r2248', 'r5519')",2.0,"[('r2248', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.65,not_defined,0,"('r2249', 'r3680', 'r5520')",1.0,"[('r3680', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.65,not_defined,0,"('r2249', 'r5520')",3.0,"[('r2249', 1), ('r5520', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2250', 'r3681', 'r5521')",1.0,"[('r3681', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2250', 'r5521')",2.0,"[('r2250', 1), ('r5521', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.66,not_defined,0,"('r2251', 'r3682', 'r5522')",1.0,"[('r5522', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.66,not_defined,0,"('r2251', 'r5522')",3.0,"[('r2251', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.67,not_defined,0,"('r2252', 'r3683', 'r5523')",1.0,"[('r3683', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.67,not_defined,0,"('r2252', 'r5523')",5.0,"[('r2252', 3), ('r5523', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.68,not_defined,0,"('r2253', 'r3684', 'r5524')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.68,not_defined,0,"('r2253', 'r5524')",2.0,"[('r2253', 1), ('r5524', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.61,not_defined,0,"('r2255', 'r3686', 'r5526')",1.0,"[('r2255', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.61,not_defined,0,"('r2255', 'r5526')",3.0,"[('r2255', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.62,not_defined,0,"('r2256', 'r3687', 'r5527')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.62,not_defined,0,"('r2256', 'r5527')",2.0,"[('r2256', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.63,not_defined,0,"('r2257', 'r3688', 'r5528')",1.0,"[('r2257', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.63,not_defined,0,"('r2257', 'r5528')",2.0,"[('r2257', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.63,not_defined,0,"('r2258', 'r3689', 'r5529')",1.0,"[('r2258', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.63,not_defined,0,"('r2258', 'r5529')",3.0,"[('r2258', 3)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.63,not_defined,0,"('r2259', 'r3690', 'r5530')",1.0,"[('r2259', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.63,not_defined,0,"('r2259', 'r5530')",4.0,"[('r2259', 4)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.62,not_defined,0,"('r2260', 'r3691', 'r5531')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.62,not_defined,0,"('r2260', 'r5531')",2.0,"[('r2260', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.61,not_defined,0,"('r2261', 'r3692', 'r5532')",1.0,"[('r2261', 1)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.61,not_defined,0,"('r2261', 'r5532')",2.0,"[('r2261', 2)]"
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.83,not_defined,0,"('r2262', 'r3693', 'r5533')",0.0,
SMF1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.83,not_defined,0,"('r2262', 'r5533')",0.0,
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,5.5,not_defined,0,"('r2294', 'r5969', 'r6452')",1.0,"[('r2294', 1)]"
SMF1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,5.5,not_defined,0,"('r2294', 'r6452')",5.0,"[('r2294', 5)]"
