fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
SMF1,DLA5,92377,dim1,2021-05-12 23:59:59,5.88,not_defined,0,['r30' 'r99' 'r2196' 'r2632' 'r3207'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2196': 0.0, 'r2632': 0.0, 'r3207': 0.0}"
SMF1,DLA5,92377,dim1,2021-05-12 23:59:59,5.88,not_defined,0,['r99' 'r2196' 'r3207'],1.2631625118795233,2021-05-11 05:00:00,1.180681635157168e-09,9.381393222761637e-10,1.2631625097607022,"{'r99': 1.180681635157168e-09, 'r2196': 1.2631625097607022, 'r3207': 9.381393222761637e-10}"
SMF1,DLA5,92399,dim1,2021-05-12 23:59:59,6.07,not_defined,0,['r30' 'r99' 'r2197' 'r2633' 'r3208'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2197': 0.0, 'r2633': 0.0, 'r3208': 0.0}"
SMF1,DLA5,92399,dim1,2021-05-12 23:59:59,6.07,not_defined,0,['r99' 'r2197' 'r3208'],3.78948753563857,2021-05-11 05:00:00,1.3668783909056182e-09,9.435141854460903e-10,3.789487533328178,"{'r99': 1.3668783909056182e-09, 'r2197': 3.789487533328178, 'r3208': 9.435141854460903e-10}"
SMF1,DLA5,92404,dim1,2021-05-12 23:59:59,5.93,not_defined,0,['r30' 'r99' 'r2198' 'r2634' 'r3209'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2198': 0.0, 'r2634': 0.0, 'r3209': 0.0}"
SMF1,DLA5,92404,dim1,2021-05-12 23:59:59,5.93,not_defined,0,['r99' 'r2198' 'r3209'],2.5263250237590467,2021-05-11 05:00:00,1.224579687911754e-09,9.275710923665662e-10,2.5263250216068958,"{'r99': 1.224579687911754e-09, 'r2198': 2.5263250216068958, 'r3209': 9.275710923665662e-10}"
SMF1,DLA5,92405,dim1,2021-05-12 23:59:59,5.92,not_defined,0,['r30' 'r99' 'r2199' 'r2635' 'r3210'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2199': 0.0, 'r2635': 0.0, 'r3210': 0.0}"
SMF1,DLA5,92405,dim1,2021-05-12 23:59:59,5.92,not_defined,0,['r99' 'r2199' 'r3210'],1.2631625118795233,2021-05-11 05:00:00,1.2155409171558152e-09,9.328252958486995e-10,1.263162509731157,"{'r99': 1.2155409171558152e-09, 'r2199': 1.263162509731157, 'r3210': 9.328252958486995e-10}"
SMF1,DLA5,92407,dim1,2021-05-12 23:59:59,5.87,not_defined,0,['r30' 'r99' 'r2200' 'r2636' 'r3211'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2200': 0.0, 'r2636': 0.0, 'r3211': 0.0}"
SMF1,DLA5,92407,dim1,2021-05-12 23:59:59,5.87,not_defined,0,['r99' 'r2200' 'r3211'],3.78948753563857,2021-05-11 05:00:00,1.1722769103461694e-09,9.172383403044174e-10,3.7894875335490554,"{'r99': 1.1722769103461694e-09, 'r2200': 3.7894875335490554, 'r3211': 9.172383403044174e-10}"
SMF1,DLA5,92408,dim1,2021-05-12 23:59:59,5.96,not_defined,0,['r30' 'r99' 'r2201' 'r2637' 'r3212'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2201': 0.0, 'r2637': 0.0, 'r3212': 0.0}"
SMF1,DLA5,92408,dim1,2021-05-12 23:59:59,5.96,not_defined,0,['r99' 'r2201' 'r3212'],1.2631625118795233,2021-05-11 05:00:00,1.2525212426809555e-09,9.544509868192786e-10,1.263162509672551,"{'r99': 1.2525212426809555e-09, 'r2201': 1.263162509672551, 'r3212': 9.544509868192786e-10}"
SMF1,DLA5,92410,dim1,2021-05-12 23:59:59,5.94,not_defined,0,['r30' 'r99' 'r2202' 'r2638' 'r3213'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2202': 0.0, 'r2638': 0.0, 'r3213': 0.0}"
SMF1,DLA5,92410,dim1,2021-05-12 23:59:59,5.94,not_defined,0,['r99' 'r2202' 'r3213'],1.2631625118795233,2021-05-11 05:00:00,1.2337540316942729e-09,9.489511029210428e-10,1.263162509696818,"{'r99': 1.2337540316942729e-09, 'r2202': 1.263162509696818, 'r3213': 9.489511029210428e-10}"
SMF1,DLA5,92411,dim1,2021-05-12 23:59:59,5.93,not_defined,0,['r30' 'r99' 'r2203' 'r2639' 'r3214'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2203': 0.0, 'r2639': 0.0, 'r3214': 0.0}"
SMF1,DLA5,92411,dim1,2021-05-12 23:59:59,5.93,not_defined,0,['r99' 'r2203' 'r3214'],1.2631625118795233,2021-05-11 05:00:00,1.2245797574803203e-09,9.489511029210296e-10,1.2631625097059924,"{'r99': 1.2245797574803203e-09, 'r2203': 1.2631625097059924, 'r3214': 9.489511029210296e-10}"
SMF1,DLA5,92507,dim1,2021-05-12 23:59:59,6.0,not_defined,0,['r30' 'r99' 'r2204' 'r2640' 'r3215'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2204': 0.0, 'r2640': 0.0, 'r3215': 0.0}"
SMF1,DLA5,92507,dim1,2021-05-12 23:59:59,6.0,not_defined,0,['r99' 'r2204' 'r3215'],2.5263250237590467,2021-05-11 05:00:00,1.2918221936531512e-09,1.0069766096623426e-09,2.5263250214602477,"{'r99': 1.2918221936531512e-09, 'r2204': 2.5263250214602477, 'r3215': 1.0069766096623426e-09}"
SMF1,DLA5,92553,dim1,2021-05-12 23:59:59,6.06,not_defined,0,['r30' 'r99' 'r2205' 'r2641' 'r3216'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2205': 0.0, 'r2641': 0.0, 'r3216': 0.0}"
SMF1,DLA5,92553,dim1,2021-05-12 23:59:59,6.06,not_defined,0,['r99' 'r2205' 'r3216'],3.157906279698808,2021-05-11 05:00:00,1.3556264992771442e-09,1.013171846146407e-09,3.1579062773300097,"{'r99': 1.3556264992771442e-09, 'r2205': 3.1579062773300097, 'r3216': 1.013171846146407e-09}"
SMF1,DLA5,92555,dim1,2021-05-12 23:59:59,6.09,not_defined,0,['r30' 'r99' 'r2206' 'r2642' 'r3217'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2206': 0.0, 'r2642': 0.0, 'r3217': 0.0}"
SMF1,DLA5,92555,dim1,2021-05-12 23:59:59,6.09,not_defined,0,['r99' 'r2206' 'r3217'],2.5263250237590467,2021-05-11 05:00:00,1.3899520407571533e-09,1.0008566673999377e-09,2.5263250213682387,"{'r99': 1.3899520407571533e-09, 'r2206': 2.5263250213682387, 'r3217': 1.0008566673999377e-09}"
SMF1,DLA5,92557,dim1,2021-05-12 23:59:59,6.04,not_defined,0,['r30' 'r99' 'r2207' 'r2643' 'r3218'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2207': 0.0, 'r2643': 0.0, 'r3218': 0.0}"
SMF1,DLA5,92557,dim1,2021-05-12 23:59:59,6.04,not_defined,0,['r99' 'r2207' 'r3218'],3.157906279698808,2021-05-11 05:00:00,1.333669433709262e-09,1.0008566581205627e-09,3.1579062773642828,"{'r99': 1.333669433709262e-09, 'r2207': 3.1579062773642828, 'r3218': 1.0008566581205627e-09}"
SMF1,DLA5,92567,dim1,2021-05-12 23:59:59,6.16,not_defined,0,['r30' 'r99' 'r2208' 'r2644' 'r3219'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2208': 0.0, 'r2644': 0.0, 'r3219': 0.0}"
SMF1,DLA5,92567,dim1,2021-05-12 23:59:59,6.16,not_defined,0,['r99' 'r2208' 'r3219'],0.6315812559397617,2021-05-11 05:00:00,1.477229758630227e-09,1.0257940338294e-09,0.6315812534367379,"{'r99': 1.477229758630227e-09, 'r2208': 0.6315812534367379, 'r3219': 1.0257940338294e-09}"
SMF1,DLA5,92571,dim1,2021-05-12 23:59:59,6.13,not_defined,0,['r30' 'r99' 'r2209' 'r2645' 'r3220'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2209': 0.0, 'r2645': 0.0, 'r3220': 0.0}"
SMF1,DLA5,92571,dim1,2021-05-12 23:59:59,6.13,not_defined,0,['r99' 'r2209' 'r3220'],2.5263250237590467,2021-05-11 05:00:00,1.438517906494692e-09,1.0453278312568383e-09,2.5263250212752006,"{'r99': 1.438517906494692e-09, 'r2209': 2.5263250212752006, 'r3220': 1.0453278312568383e-09}"
SMF1,DLA5,92582,dim1,2021-05-12 23:59:59,6.22,not_defined,0,['r30' 'r99' 'r2210' 'r2646' 'r3221'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2210': 0.0, 'r2646': 0.0, 'r3221': 0.0}"
SMF1,DLA5,92582,dim1,2021-05-12 23:59:59,6.22,not_defined,0,['r99' 'r2210' 'r3221'],1.2631625118795233,2021-05-11 05:00:00,1.5612587464006614e-09,1.019443851999743e-09,1.2631625092988206,"{'r99': 1.5612587464006614e-09, 'r2210': 1.2631625092988206, 'r3221': 1.019443851999743e-09}"
SMF1,DLA5,92583,dim1,2021-05-12 23:59:59,6.24,not_defined,0,['r30' 'r99' 'r2211' 'r2647' 'r3222'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r30': 0.0, 'r99': 0.0, 'r2211': 0.0, 'r2647': 0.0, 'r3222': 0.0}"
SMF1,DLA5,92583,dim1,2021-05-12 23:59:59,6.24,not_defined,0,['r99' 'r2211' 'r3222'],1.894743767819285,2021-05-11 05:00:00,1.5914338252611564e-09,1.0131718715044757e-09,1.8947437652146792,"{'r99': 1.5914338252611564e-09, 'r2211': 1.8947437652146792, 'r3222': 1.0131718715044757e-09}"
TUS2,DPS1,90012,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2380' 'r3803' 'r4603'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2380': 0.0, 'r3803': 0.0, 'r4603': 0.0}"
TUS2,DPS1,90012,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2380' 'r4603'],1.894743767819285,2021-05-11 05:00:00,0.0,1.894743767819285,0.0,"{'r2380': 0.0, 'r4603': 1.894743767819285}"
TUS2,DPS1,90013,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2381' 'r3804' 'r4604'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2381': 0.0, 'r3804': 0.0, 'r4604': 0.0}"
TUS2,DPS1,90013,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2381' 'r4604'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2381': 0.0, 'r4604': 1.2631625118795233}"
TUS2,DPS1,90014,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r2382' 'r3805' 'r4605'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2382': 0.0, 'r3805': 0.0, 'r4605': 0.0}"
TUS2,DPS1,90014,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r2382' 'r4605'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2382': 0.0, 'r4605': 1.2631625118795233}"
TUS2,DPS1,90017,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2383' 'r3806' 'r4606'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2383': 0.0, 'r3806': 0.0, 'r4606': 0.0}"
TUS2,DPS1,90017,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2383' 'r4606'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631624295395294,8.233999393425506e-08,"{'r2383': 8.233999393425506e-08, 'r4606': 1.2631624295395294}"
TUS2,DPS1,90022,dim1,2021-05-12 23:59:59,6.48,not_defined,0,['r2384' 'r3807' 'r4607'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2384': 0.0, 'r3807': 0.0, 'r4607': 0.0}"
TUS2,DPS1,90022,dim1,2021-05-12 23:59:59,6.48,not_defined,0,['r2384' 'r4607'],1.894743767819285,2021-05-11 05:00:00,0.0,1.89474360314119,1.6467809516029774e-07,"{'r2384': 1.6467809516029774e-07, 'r4607': 1.89474360314119}"
TUS2,DPS1,90026,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2385' 'r3808' 'r4608'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2385': 0.0, 'r3808': 0.0, 'r4608': 0.0}"
TUS2,DPS1,90026,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2385' 'r4608'],3.78948753563857,2021-05-11 05:00:00,0.0,3.78948753563857,0.0,"{'r2385': 0.0, 'r4608': 3.78948753563857}"
TUS2,DPS1,90027,dim1,2021-05-12 23:59:59,6.57,not_defined,0,['r2386' 'r3809' 'r4609'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2386': 0.0, 'r3809': 0.0, 'r4609': 0.0}"
TUS2,DPS1,90027,dim1,2021-05-12 23:59:59,6.57,not_defined,0,['r2386' 'r4609'],3.78948753563857,2021-05-11 05:00:00,0.0,0.0,3.78948753563857,"{'r2386': 3.78948753563857, 'r4609': 0.0}"
TUS2,DPS1,90028,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r2387' 'r3810' 'r4610'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2387': 0.0, 'r3810': 0.0, 'r4610': 0.0}"
TUS2,DPS1,90028,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r2387' 'r4610'],2.5263250237590467,2021-05-11 05:00:00,0.0,2.5263250237590467,0.0,"{'r2387': 0.0, 'r4610': 2.5263250237590467}"
TUS2,DPS1,90029,dim1,2021-05-12 23:59:59,6.57,not_defined,0,['r2388' 'r3811' 'r4611'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2388': 0.0, 'r3811': 0.0, 'r4611': 0.0}"
TUS2,DPS1,90029,dim1,2021-05-12 23:59:59,6.57,not_defined,0,['r2388' 'r4611'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2388': 0.0, 'r4611': 1.2631625118795233}"
TUS2,DPS1,90031,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2389' 'r3812' 'r4612'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2389': 0.0, 'r3812': 0.0, 'r4612': 0.0}"
TUS2,DPS1,90031,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2389' 'r4612'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2389': 0.0, 'r4612': 1.2631625118795233}"
TUS2,DPS1,90032,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r2390' 'r3813' 'r4613'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2390': 0.0, 'r3813': 0.0, 'r4613': 0.0}"
TUS2,DPS1,90032,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r2390' 'r4613'],1.894743767819285,2021-05-11 05:00:00,0.0,0.0,1.894743767819285,"{'r2390': 1.894743767819285, 'r4613': 0.0}"
TUS2,DPS1,90033,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r2391' 'r3814' 'r4614'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2391': 0.0, 'r3814': 0.0, 'r4614': 0.0}"
TUS2,DPS1,90033,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r2391' 'r4614'],1.894743767819285,2021-05-11 05:00:00,0.0,1.894743767819285,0.0,"{'r2391': 0.0, 'r4614': 1.894743767819285}"
TUS2,DPS1,90039,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2392' 'r3815' 'r4615'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2392': 0.0, 'r3815': 0.0, 'r4615': 0.0}"
TUS2,DPS1,90039,dim1,2021-05-12 23:59:59,6.55,not_defined,0,['r2392' 'r4615'],1.894743767819285,2021-05-11 05:00:00,0.0,0.0,1.894743767819285,"{'r2392': 1.894743767819285, 'r4615': 0.0}"
TUS2,DPS1,90041,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2393' 'r3816' 'r4616'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2393': 0.0, 'r3816': 0.0, 'r4616': 0.0}"
TUS2,DPS1,90041,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r2393' 'r4616'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.6468450388884894e-07,1.2631623471950195,"{'r2393': 1.2631623471950195, 'r4616': 1.6468450388884894e-07}"
TUS2,DPS1,90042,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r2394' 'r3817' 'r4617'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2394': 0.0, 'r3817': 0.0, 'r4617': 0.0}"
TUS2,DPS1,90042,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r2394' 'r4617'],3.157906279698808,2021-05-11 05:00:00,0.0,0.0,3.157906279698808,"{'r2394': 3.157906279698808, 'r4617': 0.0}"
TUS2,DPS1,90057,dim1,2021-05-12 23:59:59,6.56,not_defined,0,['r2395' 'r3818' 'r4618'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2395': 0.0, 'r3818': 0.0, 'r4618': 0.0}"
TUS2,DPS1,90057,dim1,2021-05-12 23:59:59,6.56,not_defined,0,['r2395' 'r4618'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2395': 0.0, 'r4618': 1.2631625118795233}"
TUS2,DPS1,90063,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r2396' 'r3819' 'r4619'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2396': 0.0, 'r3819': 0.0, 'r4619': 0.0}"
TUS2,DPS1,90063,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r2396' 'r4619'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.2631625118795233,0.0,"{'r2396': 0.0, 'r4619': 1.2631625118795233}"
TUS2,DPS1,90065,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r2397' 'r3820' 'r4620'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2397': 0.0, 'r3820': 0.0, 'r4620': 0.0}"
TUS2,DPS1,90065,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r2397' 'r4620'],3.157906279698808,2021-05-11 05:00:00,0.0,0.0,3.157906279698808,"{'r2397': 3.157906279698808, 'r4620': 0.0}"
TUS2,DPS1,90601,dim1,2021-05-12 23:59:59,6.41,not_defined,0,['r2399' 'r3822' 'r4622'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2399': 0.0, 'r3822': 0.0, 'r4622': 0.0}"
TUS2,DPS1,90601,dim1,2021-05-12 23:59:59,6.41,not_defined,0,['r2399' 'r4622'],2.5263250237590467,2021-05-11 05:00:00,0.0,0.0,2.5263250237590467,"{'r2399': 2.5263250237590467, 'r4622': 0.0}"
TUS2,DPS1,90602,dim1,2021-05-12 23:59:59,6.4,not_defined,0,['r2400' 'r3823' 'r4623'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2400': 0.0, 'r3823': 0.0, 'r4623': 0.0}"
TUS2,DPS1,90602,dim1,2021-05-12 23:59:59,6.4,not_defined,0,['r2400' 'r4623'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r2400': 0.0, 'r4623': 0.0}"
TUS2,DPS1,90603,dim1,2021-05-12 23:59:59,6.38,not_defined,0,['r2401' 'r3824' 'r4624'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2401': 0.0, 'r3824': 0.0, 'r4624': 0.0}"
TUS2,DPS1,90603,dim1,2021-05-12 23:59:59,6.38,not_defined,0,['r2401' 'r4624'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r2401': 0.0, 'r4624': 0.0}"
TUS2,DPS1,90604,dim1,2021-05-12 23:59:59,6.38,not_defined,0,['r2402' 'r3825' 'r4625'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2402': 0.0, 'r3825': 0.0, 'r4625': 0.0}"
TUS2,DPS1,90604,dim1,2021-05-12 23:59:59,6.38,not_defined,0,['r2402' 'r4625'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r2402': 0.0, 'r4625': 0.0}"
